PERMNO,date,TICKER,PRC
86868,20080707,GS,169.82001
86868,20080708,GS,174.89999
86868,20080709,GS,169.02000
86868,20080710,GS,170.16000
86868,20080711,GS,162.48000
86868,20080714,GS,158.67000
86868,20080715,GS,157.80000
86868,20080716,GS,172.86000
86868,20080717,GS,181.24001
86868,20080718,GS,182.84000
86868,20080721,GS,180.78000
86868,20080722,GS,188.03999
86868,20080723,GS,187.87000
86868,20080724,GS,180.25999
86868,20080725,GS,178.66000
86868,20080728,GS,172.89999
86868,20080729,GS,181.63000
86868,20080730,GS,186.17000
86868,20080731,GS,184.03999
86868,20080801,GS,182.00000
86868,20080804,GS,177.86000
86868,20080805,GS,180.77000
86868,20080806,GS,179.55000
86868,20080807,GS,172.33000
86868,20080808,GS,175.95000
86868,20080811,GS,178.00000
86868,20080812,GS,167.30000
86868,20080813,GS,164.89999
86868,20080814,GS,166.59000
86868,20080815,GS,163.17999
86868,20080818,GS,160.03999
86868,20080819,GS,158.00000
86868,20080820,GS,158.25000
86868,20080821,GS,156.42000
86868,20080822,GS,159.81000
86868,20080825,GS,155.71001
86868,20080826,GS,155.91000
86868,20080827,GS,155.48000
86868,20080828,GS,161.83000
86868,20080829,GS,163.97000
86868,20080902,GS,165.32001
86868,20080903,GS,167.61000
86868,20080904,GS,160.89999
86868,20080905,GS,163.24001
86868,20080908,GS,169.73000
86868,20080909,GS,161.67000
86868,20080910,GS,157.59000
86868,20080911,GS,157.03000
86868,20080912,GS,154.21001
86868,20080915,GS,135.50000
86868,20080916,GS,133.00999
86868,20080917,GS,114.50000
86868,20080918,GS,108.00000
86868,20080919,GS,129.80000
86868,20080922,GS,120.78000
86868,20080923,GS,125.05000
86868,20080924,GS,133.00000
86868,20080925,GS,135.50000
86868,20080926,GS,137.99001
86868,20080929,GS,120.70000
86868,20080930,GS,128.00000
86868,20081001,GS,134.50000
86868,20081002,GS,131.53999
86868,20081003,GS,128.00000
86868,20081006,GS,124.00000
86868,20081007,GS,115.00000
86868,20081008,GS,113.00000
86868,20081009,GS,101.35000
86868,20081010,GS,88.80000
86868,20081013,GS,111.00000
86868,20081014,GS,122.90000
86868,20081015,GS,113.15000
86868,20081016,GS,112.40000
86868,20081017,GS,114.30000
