PERMNO,date,PRC
23026,20120223,44.00000
23026,20120224,44.07000
23026,20120227,43.83000
23026,20120228,43.81000
23026,20120229,44.29000
23026,20120301,44.34000
23026,20120302,44.48000
23026,20120305,44.71000
23026,20120306,44.71000
23026,20120307,44.65000
23026,20120308,44.46000
23026,20120309,44.71000
23026,20120312,45.12000
23026,20120313,44.98000
23026,20120314,44.49000
23026,20120315,44.42000
23026,20120316,44.50000
23026,20120319,44.09000
23026,20120320,44.20000
23026,20120321,44.13000
23026,20120322,44.62000
23026,20120323,44.72000
23026,20120326,45.06000
23026,20120327,45.30000
23026,20120328,45.12000
23026,20120329,45.48000
23026,20120330,45.59000
23026,20120402,45.80000
23026,20120403,45.79000
23026,20120404,46.06000
23026,20120405,45.96000
23026,20120409,45.60000
23026,20120410,44.92000
23026,20120411,45.02000
23026,20120412,45.20000
23026,20120413,44.94000
23026,20120416,45.42000
23026,20120417,45.80000
23026,20120418,45.76000
23026,20120419,45.42000
23026,20120420,45.75000
23026,20120423,45.60000
23026,20120424,45.93000
23026,20120425,46.46000
23026,20120426,46.75000
23026,20120427,47.01000
23026,20120430,46.82000
23026,20120501,47.39000
23026,20120502,47.16000
23026,20120503,46.80000
23026,20120504,46.97000
23026,20120507,46.98000
23026,20120508,47.04000
23026,20120509,47.11000
23026,20120510,47.60000
23026,20120511,47.81000
23026,20120514,47.91000
23026,20120515,47.87000
23026,20120516,47.81000
23026,20120517,47.71000
23026,20120518,47.80000
23026,20120521,47.69000
23026,20120522,47.70000
23026,20120523,46.76000
23026,20120524,47.17000
23026,20120525,46.85000
23026,20120529,46.81000
23026,20120530,46.35000
23026,20120531,46.79000
23026,20120601,46.51000
23026,20120604,46.80000
23026,20120605,47.08000
23026,20120606,47.78000
23026,20120607,47.63000
23026,20120608,47.86000
23026,20120611,47.78000
23026,20120612,47.69000
23026,20120613,47.46000
23026,20120614,48.04000
23026,20120615,48.49000
23026,20120618,48.81000
23026,20120619,49.20000
23026,20120620,48.52000
23026,20120621,48.14000
23026,20120622,48.12000
23026,20120625,47.86000
23026,20120626,47.77000
23026,20120627,48.42000
23026,20120628,48.48000
23026,20120629,49.19000
23026,20120702,49.90000
23026,20120703,49.84000
23026,20120705,49.42000
23026,20120706,49.18000
23026,20120709,48.95000
23026,20120710,48.89000
23026,20120711,48.97000
23026,20120712,49.08000
23026,20120713,49.34000
23026,20120716,49.63000
23026,20120717,49.49000
23026,20120718,49.75000
23026,20120719,50.26000
23026,20120720,50.37000
23026,20120723,49.90000
23026,20120724,49.40000
23026,20120725,48.84000
23026,20120726,49.70000
23026,20120727,50.45000
23026,20120730,50.87000
23026,20120731,50.22000
23026,20120801,50.14000
23026,20120802,49.45000
23026,20120803,49.51000
23026,20120806,49.32000
23026,20120807,46.14000
23026,20120808,45.89000
23026,20120809,45.80000
23026,20120810,45.85000
23026,20120813,45.85000
23026,20120814,46.12000
23026,20120815,46.10000
23026,20120816,45.98000
23026,20120817,45.87000
23026,20120820,45.99000
23026,20120821,45.75000
23026,20120822,45.66000
23026,20120823,44.87000
23026,20120824,44.74000
23026,20120827,44.66000
23026,20120828,44.36000
23026,20120829,43.99000
23026,20120830,43.74000
23026,20120831,43.70000
23026,20120904,43.49000
23026,20120905,42.78000
23026,20120906,43.35000
23026,20120907,43.12000
23026,20120910,42.84000
23026,20120911,42.69000
23026,20120912,42.62000
23026,20120913,43.73000
23026,20120914,43.28000
23026,20120917,43.28000
23026,20120918,43.30000
23026,20120919,43.54000
23026,20120920,44.19000
23026,20120921,44.19000
23026,20120924,44.40000
23026,20120925,44.30000
23026,20120926,44.42000
23026,20120927,44.06000
23026,20120928,44.10000
23026,20121001,44.06000
23026,20121002,44.30000
23026,20121003,44.71000
23026,20121004,44.87000
23026,20121005,44.82000
23026,20121008,44.72000
23026,20121009,44.94000
23026,20121010,44.63000
23026,20121011,45.20000
23026,20121012,44.91000
23026,20121015,45.11000
23026,20121016,45.46000
23026,20121017,45.78000
23026,20121018,46.28000
23026,20121019,45.98000
23026,20121022,45.84000
23026,20121023,45.53000
23026,20121024,45.42000
23026,20121025,45.89000
23026,20121026,45.63000
23026,20121031,45.72000
23026,20121101,44.91000
23026,20121102,44.46000
23026,20121105,42.55000
23026,20121106,43.20000
23026,20121107,42.30000
23026,20121108,42.91000
23026,20121109,42.48000
23026,20121112,41.88000
23026,20121113,42.10000
23026,20121114,41.31000
23026,20121115,41.16000
23026,20121116,41.37000
23026,20121119,41.56000
23026,20121120,41.44000
23026,20121121,41.20000
23026,20121123,41.07000
23026,20121126,41.77000
23026,20121127,41.97000
23026,20121128,42.50000
23026,20121129,42.48000
23026,20121130,42.46000
23026,20121203,42.28000
23026,20121204,41.71000
23026,20121205,42.02000
23026,20121206,41.56000
23026,20121207,41.45000
23026,20121210,41.55000
23026,20121211,41.50000
23026,20121212,41.20000
23026,20121213,40.72000
23026,20121214,40.76000
23026,20121217,41.23000
23026,20121218,41.51000
23026,20121219,41.50000
23026,20121220,41.54000
23026,20121221,41.61000
23026,20121224,41.75000
23026,20121226,41.67000
23026,20121227,41.65000
23026,20121228,41.18000
23026,20121231,41.76000
23026,20130102,41.98000
23026,20130103,42.04000
23026,20130104,42.01000
23026,20130107,41.49000
23026,20130108,41.31000
23026,20130109,40.22000
23026,20130110,40.12000
23026,20130111,39.89000
23026,20130114,39.49000
23026,20130115,39.87000
23026,20130116,39.37000
23026,20130117,39.41000
23026,20130118,39.89000
23026,20130122,39.90000
23026,20130123,39.30000
23026,20130124,39.92000
23026,20130125,40.27000
23026,20130128,40.09000
23026,20130129,40.60000
23026,20130130,40.22000
23026,20130131,40.49000
23026,20130201,40.49000
23026,20130204,39.97000
23026,20130205,39.57000
23026,20130206,39.94000
23026,20130207,40.15000
23026,20130208,40.22000
23026,20130211,40.25000
23026,20130212,40.50000
23026,20130213,40.68000
23026,20130214,40.49000
23026,20130215,40.57000
23026,20130219,41.08000
23026,20130220,40.56000
23026,20130221,39.90000
23026,20130222,40.54000
23026,20130225,39.56000
23026,20130226,38.90000
23026,20130227,39.45000
23026,20130228,39.48000
23026,20130301,39.50000
23026,20130304,39.86000
23026,20130305,40.06000
23026,20130306,40.50000
23026,20130307,40.76000
23026,20130308,40.90000
23026,20130311,41.17000
23026,20130312,41.17000
23026,20130313,41.31000
23026,20130314,41.68000
23026,20130315,42.10000
23026,20130318,41.75000
23026,20130319,41.60000
23026,20130320,41.95000
23026,20130321,41.48000
23026,20130322,40.85000
23026,20130325,40.76000
23026,20130326,41.25000
23026,20130327,41.65000
23026,20130328,42.20000
23026,20130401,42.04000
23026,20130402,42.05000
23026,20130403,42.01000
23026,20130404,43.03000
23026,20130405,44.09000
23026,20130408,44.40000
23026,20130409,44.71000
23026,20130410,45.18000
23026,20130411,45.47000
23026,20130412,45.72000
23026,20130415,45.05000
23026,20130416,45.80000
23026,20130417,45.28000
23026,20130418,45.61000
23026,20130419,45.65000
23026,20130422,45.86000
23026,20130423,45.91000
23026,20130424,46.17000
23026,20130425,46.30000
23026,20130426,46.48000
23026,20130429,46.32000
23026,20130430,46.60000
23026,20130501,46.28000
23026,20130502,46.06000
23026,20130503,44.99000
23026,20130506,44.18000
23026,20130507,44.10000
23026,20130508,43.64000
23026,20130509,42.78000
23026,20130510,42.91000
23026,20130513,42.66000
23026,20130514,42.75000
23026,20130515,43.20000
23026,20130516,43.10000
23026,20130517,43.78000
23026,20130520,43.30000
23026,20130521,43.87000
23026,20130522,43.50000
23026,20130523,42.99000
23026,20130524,42.62000
23026,20130528,39.86000
23026,20130529,39.22000
23026,20130530,39.09000
23026,20130531,39.01000
23026,20130603,39.16000
23026,20130604,39.07000
23026,20130605,38.68000
23026,20130606,38.90000
23026,20130607,38.94000
23026,20130610,38.92000
23026,20130611,38.57000
23026,20130612,37.87000
23026,20130613,38.58000
23026,20130614,38.33000
23026,20130617,38.15000
23026,20130618,38.25000
23026,20130619,37.22000
23026,20130620,36.32000
23026,20130621,36.51000
23026,20130624,36.41000
23026,20130625,36.93000
23026,20130626,37.06000
23026,20130627,37.10000
23026,20130628,37.34000
23026,20130701,36.31000
23026,20130702,36.16000
23026,20130703,36.16000
23026,20130705,35.85000
23026,20130708,36.51000
23026,20130709,36.81000
23026,20130710,36.81000
23026,20130711,37.34000
23026,20130712,37.45000
23026,20130715,38.45000
23026,20130716,38.33000
23026,20130717,38.43000
23026,20130718,39.09000
23026,20130719,38.92000
23026,20130722,39.18000
23026,20130723,39.17000
23026,20130724,38.24000
23026,20130725,38.26000
23026,20130726,38.91000
23026,20130729,39.18000
23026,20130730,39.30000
23026,20130731,38.07000
23026,20130801,38.25000
23026,20130802,38.13000
23026,20130805,37.04000
23026,20130806,38.01000
23026,20130807,38.21000
23026,20130808,38.41000
23026,20130809,37.90000
23026,20130812,37.34000
23026,20130813,36.97000
23026,20130814,37.18000
23026,20130815,37.12000
23026,20130816,36.81000
23026,20130819,36.39000
23026,20130820,37.23000
23026,20130821,37.56000
23026,20130822,38.18000
23026,20130823,38.13000
23026,20130826,37.83000
23026,20130827,37.57000
23026,20130828,37.65000
23026,20130829,37.36000
23026,20130830,37.47000
23026,20130903,36.94000
23026,20130904,36.78000
23026,20130905,36.56000
23026,20130906,36.99000
23026,20130909,37.17000
23026,20130910,37.87000
23026,20130911,37.49000
23026,20130912,36.90000
23026,20130913,37.11000
23026,20130916,37.29000
23026,20130917,37.74000
23026,20130918,38.38000
23026,20130919,37.91000
23026,20130920,36.66000
23026,20130923,37.64000
23026,20130924,37.41000
23026,20130925,37.09000
23026,20130926,36.94000
23026,20130927,36.59000
23026,20130930,36.45000
23026,20131001,36.93000
23026,20131002,37.07000
23026,20131003,36.72000
23026,20131004,36.97000
23026,20131007,37.19000
23026,20131008,37.45000
23026,20131009,37.68000
23026,20131010,37.96000
23026,20131011,37.91000
23026,20131014,37.93000
23026,20131015,37.27000
23026,20131016,37.04000
23026,20131017,37.57000
23026,20131018,37.94000
23026,20131021,38.00000
23026,20131022,38.40000
23026,20131023,38.01000
23026,20131024,37.43000
23026,20131025,37.88000
23026,20131028,37.82000
23026,20131029,38.00000
23026,20131030,37.97000
23026,20131031,37.87000
23026,20131101,38.12000
23026,20131104,38.12000
23026,20131105,37.14000
23026,20131106,38.11000
23026,20131107,38.32000
23026,20131108,38.84000
23026,20131111,36.62000
23026,20131112,36.69000
23026,20131113,36.07000
23026,20131114,35.89000
23026,20131115,35.47000
23026,20131118,35.41000
23026,20131119,34.97000
23026,20131120,33.96000
23026,20131121,33.57000
23026,20131122,33.35000
23026,20131125,33.29000
23026,20131126,32.95000
23026,20131127,32.50000
23026,20131129,32.63000
23026,20131202,32.58000
23026,20131203,32.53000
23026,20131204,32.52000
23026,20131205,32.08000
23026,20131206,32.44000
23026,20131209,32.48000
23026,20131210,32.19000
23026,20131211,32.13000
23026,20131212,32.19000
23026,20131213,31.71000
23026,20131216,31.82000
23026,20131217,31.94000
23026,20131218,31.98000
23026,20131219,31.60000
23026,20131220,32.61000
23026,20131223,32.31000
23026,20131224,32.22000
23026,20131226,32.07000
23026,20131227,32.79000
23026,20131230,32.77000
23026,20131231,32.98000
23026,20140102,32.38000
23026,20140103,32.01000
23026,20140106,31.84000
23026,20140107,31.89000
23026,20140108,31.86000
23026,20140109,31.80000
23026,20140110,32.40000
23026,20140113,31.96000
23026,20140114,31.86000
23026,20140115,31.67000
23026,20140116,32.49000
23026,20140117,32.61000
23026,20140121,32.15000
23026,20140122,31.13000
23026,20140123,30.97000
23026,20140124,31.07000
23026,20140127,30.88000
23026,20140128,30.55000
23026,20140129,30.58000
23026,20140130,31.16000
23026,20140131,31.49000
23026,20140203,31.25000
23026,20140204,30.94000
23026,20140205,30.22000
23026,20140206,30.46000
23026,20140207,30.76000
23026,20140210,30.96000
23026,20140211,31.32000
23026,20140212,31.07000
23026,20140213,31.60000
23026,20140214,31.75000
23026,20140218,31.62000
23026,20140219,31.73000
23026,20140220,32.26000
23026,20140221,31.70000
23026,20140224,31.70000
23026,20140225,30.80000
23026,20140226,31.05000
23026,20140227,30.79000
23026,20140228,30.78000
23026,20140303,30.52000
23026,20140304,30.62000
23026,20140305,31.06000
23026,20140306,30.84000
23026,20140307,30.67000
23026,20140310,30.94000
23026,20140311,30.78000
23026,20140312,31.00000
23026,20140313,31.42000
23026,20140314,31.40000
23026,20140317,31.89000
23026,20140318,31.93000
23026,20140319,31.72000
23026,20140320,31.84000
23026,20140321,32.85000
23026,20140324,33.40000
23026,20140325,33.13000
23026,20140326,33.16000
23026,20140327,33.55000
23026,20140328,34.08000
23026,20140331,34.03000
23026,20140401,33.52000
23026,20140402,33.43000
23026,20140403,33.83000
23026,20140404,34.03000
23026,20140407,33.63000
23026,20140408,34.21000
23026,20140409,33.75000
23026,20140410,33.49000
23026,20140411,33.15000
23026,20140414,33.31000
23026,20140415,34.03000
23026,20140416,34.15000
23026,20140417,33.61000
23026,20140421,33.48000
23026,20140422,33.44000
23026,20140423,33.29000
23026,20140424,34.18000
23026,20140425,34.65000
23026,20140428,34.33000
23026,20140429,34.26000
23026,20140430,33.75000
23026,20140501,33.88000
23026,20140502,33.34000
23026,20140505,33.42000
23026,20140506,32.65000
23026,20140507,33.89000
23026,20140508,33.63000
23026,20140509,33.51000
23026,20140512,32.93000
23026,20140513,32.49000
23026,20140514,32.35000
23026,20140515,32.26000
23026,20140516,32.24000
23026,20140519,31.35000
23026,20140520,31.24000
23026,20140521,31.54000
23026,20140522,31.55000
23026,20140523,31.48000
23026,20140527,33.23000
23026,20140528,33.64000
23026,20140529,33.48000
23026,20140530,33.82000
23026,20140602,33.55000
23026,20140603,34.51000
23026,20140604,34.30000
23026,20140605,34.56000
23026,20140606,34.71000
23026,20140609,34.59000
23026,20140610,34.74000
23026,20140611,34.15000
23026,20140612,34.25000
23026,20140613,34.18000
23026,20140616,34.15000
23026,20140617,34.19000
23026,20140618,35.03000
23026,20140619,34.72000
23026,20140620,34.81000
23026,20140623,34.60000
23026,20140624,34.36000
23026,20140625,34.39000
23026,20140626,34.19000
23026,20140627,33.99000
23026,20140630,34.72000
23026,20140701,34.00000
23026,20140702,32.81000
23026,20140703,32.50000
23026,20140707,32.67000
23026,20140708,33.11000
23026,20140709,33.17000
23026,20140710,33.18000
23026,20140711,32.57000
23026,20140714,31.93000
23026,20140715,31.96000
23026,20140716,32.23000
23026,20140717,31.69000
23026,20140718,31.89000
23026,20140721,31.86000
23026,20140722,31.63000
23026,20140723,31.95000
23026,20140724,32.19000
23026,20140725,31.99000
23026,20140728,32.41000
23026,20140729,32.30000
23026,20140730,31.65000
23026,20140731,31.21000
23026,20140801,31.13000
23026,20140804,31.06000
23026,20140805,31.93000
23026,20140806,31.48000
23026,20140807,31.45000
23026,20140808,32.35000
23026,20140811,32.41000
23026,20140812,32.30000
23026,20140813,32.41000
23026,20140814,32.72000
23026,20140815,32.97000
23026,20140818,32.84000
23026,20140819,33.20000
23026,20140820,33.34000
23026,20140821,33.46000
23026,20140822,33.33000
23026,20140825,33.68000
23026,20140826,33.22000
23026,20140827,33.80000
23026,20140828,33.99000
23026,20140829,34.24000
23026,20140902,33.69000
23026,20140903,34.18000
23026,20140904,34.02000
23026,20140905,34.58000
23026,20140908,34.24000
23026,20140909,34.16000
23026,20140910,33.96000
23026,20140911,34.56000
23026,20140912,34.18000
23026,20140915,34.36000
23026,20140916,34.80000
23026,20140917,34.71000
23026,20140918,34.30000
23026,20140919,34.62000
23026,20140922,34.64000
23026,20140923,34.21000
23026,20140924,33.75000
23026,20140925,33.87000
23026,20140926,33.98000
23026,20140929,33.97000
23026,20140930,33.57000
23026,20141001,33.37000
23026,20141002,33.46000
23026,20141003,33.49000
23026,20141006,33.74000
23026,20141007,33.63000
23026,20141008,34.60000
23026,20141009,34.55000
23026,20141010,34.85000
23026,20141013,35.10000
23026,20141014,35.56000
23026,20141015,35.13000
23026,20141016,34.66000
23026,20141017,34.74000
23026,20141020,34.94000
23026,20141021,35.21000
23026,20141022,35.52000
23026,20141023,35.40000
23026,20141024,36.27000
23026,20141027,36.13000
23026,20141028,36.76000
23026,20141029,36.58000
23026,20141030,37.51000
23026,20141031,37.34000
23026,20141103,37.45000
23026,20141104,36.92000
23026,20141105,37.10000
23026,20141106,36.64000
23026,20141107,37.25000
23026,20141110,37.35000
23026,20141111,37.29000
23026,20141112,36.40000
23026,20141113,36.10000
23026,20141114,35.89000
23026,20141117,36.36000
23026,20141118,36.69000
23026,20141119,37.04000
23026,20141120,36.73000
23026,20141121,37.21000
23026,20141124,36.32000
23026,20141125,36.24000
23026,20141126,36.44000
23026,20141128,36.88000
23026,20141201,37.04000
23026,20141202,37.08000
23026,20141203,37.03000
23026,20141204,36.95000
23026,20141205,37.00000
23026,20141208,37.54000
23026,20141209,37.82000
23026,20141210,37.25000
23026,20141211,37.84000
23026,20141212,37.45000
23026,20141215,37.39000
23026,20141216,37.19000
23026,20141217,38.06000
23026,20141218,38.79000
23026,20141219,38.72000
23026,20141222,38.22000
23026,20141223,39.01000
23026,20141224,39.74000
23026,20141226,40.00000
23026,20141229,40.77000
23026,20141230,40.18000
23026,20141231,38.99000
23026,20150102,39.20000
23026,20150105,38.15000
23026,20150106,38.35000
23026,20150107,38.67000
23026,20150108,39.02000
23026,20150109,38.97000
23026,20150112,38.46000
23026,20150113,38.63000
23026,20150114,39.55000
23026,20150115,39.93000
23026,20150116,40.92000
23026,20150120,40.96000
23026,20150121,41.30000
23026,20150122,40.88000
23026,20150123,41.23000
23026,20150126,41.35000
23026,20150127,41.13000
23026,20150128,40.74000
23026,20150129,41.37000
23026,20150130,40.33000
23026,20150202,40.35000
23026,20150203,40.44000
23026,20150204,40.16000
23026,20150205,41.03000
23026,20150206,38.94000
23026,20150209,37.95000
23026,20150210,38.62000
23026,20150211,37.55000
23026,20150212,37.17000
23026,20150213,37.23000
23026,20150217,36.93000
23026,20150218,36.11000
23026,20150219,36.23000
23026,20150220,35.85000
23026,20150223,35.60000
23026,20150224,36.07000
23026,20150225,35.85000
23026,20150226,35.61000
23026,20150227,34.98000
23026,20150302,34.29000
23026,20150303,34.36000
23026,20150304,34.31000
23026,20150305,34.75000
23026,20150306,34.10000
23026,20150309,34.15000
23026,20150310,34.40000
23026,20150311,34.17000
23026,20150312,35.15000
23026,20150313,34.60000
23026,20150316,35.11000
23026,20150317,35.06000
23026,20150318,36.11000
23026,20150319,35.94000
23026,20150320,36.38000
23026,20150323,36.38000
23026,20150324,35.70000
23026,20150325,34.92000
23026,20150326,34.71000
23026,20150327,34.64000
23026,20150330,35.51000
23026,20150331,35.06000
23026,20150401,34.49000
23026,20150402,35.34000
23026,20150406,35.78000
23026,20150407,35.81000
23026,20150408,35.65000
23026,20150409,35.71000
23026,20150410,36.25000
23026,20150413,35.69000
23026,20150414,35.74000
23026,20150415,35.74000
23026,20150416,35.25000
23026,20150417,35.07000
23026,20150420,36.10000
23026,20150421,35.49000
23026,20150422,35.50000
23026,20150423,35.60000
23026,20150424,36.32000
23026,20150427,36.24000
23026,20150428,36.36000
23026,20150429,36.34000
23026,20150430,35.91000
23026,20150501,36.25000
23026,20150504,36.65000
23026,20150505,35.31000
23026,20150506,34.83000
23026,20150507,34.75000
23026,20150508,35.09000
23026,20150511,34.94000
23026,20150512,34.86000
23026,20150513,34.54000
23026,20150514,34.95000
23026,20150515,35.24000
23026,20150518,35.33000
23026,20150519,35.50000
23026,20150520,35.83000
23026,20150521,35.92000
23026,20150522,36.01000
23026,20150526,35.75000
23026,20150527,35.86000
23026,20150528,36.07000
23026,20150529,35.68000
23026,20150601,35.60000
23026,20150602,35.01000
23026,20150603,34.48000
23026,20150604,34.55000
23026,20150605,34.40000
23026,20150608,34.30000
23026,20150609,33.92000
23026,20150610,34.54000
23026,20150611,34.52000
23026,20150612,33.67000
23026,20150615,33.29000
23026,20150616,33.36000
23026,20150617,33.43000
23026,20150618,34.04000
23026,20150619,33.80000
23026,20150622,33.69000
23026,20150623,33.27000
23026,20150624,33.00000
23026,20150625,32.86000
23026,20150626,32.75000
23026,20150629,32.61000
23026,20150630,32.55000
23026,20150701,32.81000
23026,20150702,33.21000
23026,20150706,33.31000
23026,20150707,34.06000
23026,20150708,33.79000
23026,20150709,33.47000
23026,20150710,33.66000
23026,20150713,33.67000
23026,20150714,33.62000
23026,20150715,33.86000
23026,20150716,34.69000
23026,20150717,34.40000
23026,20150720,33.97000
23026,20150721,33.28000
23026,20150722,33.32000
23026,20150723,32.32000
23026,20150724,32.29000
23026,20150727,32.75000
23026,20150728,32.80000
23026,20150729,32.61000
23026,20150730,32.96000
23026,20150731,33.96000
23026,20150803,34.43000
23026,20150804,33.71000
23026,20150805,33.56000
23026,20150806,33.97000
23026,20150807,34.26000
23026,20150810,34.13000
23026,20150811,34.19000
23026,20150812,34.61000
23026,20150813,34.45000
23026,20150814,34.79000
23026,20150817,34.87000
23026,20150818,34.65000
23026,20150819,34.88000
23026,20150820,34.38000
23026,20150821,33.99000
23026,20150824,32.74000
23026,20150825,31.72000
23026,20150826,32.14000
23026,20150827,32.51000
23026,20150828,32.49000
23026,20150831,31.96000
23026,20150901,30.98000
23026,20150902,30.86000
23026,20150903,31.25000
23026,20150904,30.59000
23026,20150908,31.18000
23026,20150909,30.78000
23026,20150910,30.57000
23026,20150911,30.59000
23026,20150914,30.88000
23026,20150915,31.19000
23026,20150916,31.58000
23026,20150917,31.72000
23026,20150918,31.13000
23026,20150921,31.35000
23026,20150922,30.90000
23026,20150923,30.47000
23026,20150924,30.72000
23026,20150925,31.04000
23026,20150928,30.91000
23026,20150929,30.83000
23026,20150930,31.31000
23026,20151001,30.59000
23026,20151002,30.95000
23026,20151005,31.60000
23026,20151006,31.15000
23026,20151007,31.03000
23026,20151008,31.34000
23026,20151009,31.56000
23026,20151012,32.40000
23026,20151013,32.33000
23026,20151014,32.50000
23026,20151015,32.74000
23026,20151016,32.50000
23026,20151019,32.22000
23026,20151020,32.63000
23026,20151021,32.24000
23026,20151022,32.51000
23026,20151023,31.67000
23026,20151026,31.29000
23026,20151027,31.19000
23026,20151028,30.84000
23026,20151029,30.82000
23026,20151030,31.20000
23026,20151102,31.16000
23026,20151103,31.07000
23026,20151104,30.99000
23026,20151105,30.40000
23026,20151106,29.29000
23026,20151109,29.12000
23026,20151110,29.48000
23026,20151111,30.21000
23026,20151112,30.16000
23026,20151113,30.60000
23026,20151116,30.44000
23026,20151117,30.06000
23026,20151118,30.41000
23026,20151119,31.21000
23026,20151120,31.49000
23026,20151123,31.17000
23026,20151124,31.16000
23026,20151125,30.93000
23026,20151127,31.15000
23026,20151130,31.39000
23026,20151201,32.27000
23026,20151202,31.98000
23026,20151203,32.05000
23026,20151204,32.82000
23026,20151207,32.48000
23026,20151208,31.90000
23026,20151209,32.05000
23026,20151210,31.55000
23026,20151211,31.46000
23026,20151214,30.98000
23026,20151215,31.13000
23026,20151216,31.64000
23026,20151217,31.53000
23026,20151218,31.01000
23026,20151221,31.07000
23026,20151222,31.72000
23026,20151223,32.47000
23026,20151224,32.60000
23026,20151228,32.64000
23026,20151229,32.60000
23026,20151230,32.29000
23026,20151231,31.73000
23026,20160104,31.50000
23026,20160105,31.54000
23026,20160106,31.85000
23026,20160107,31.00000
23026,20160108,31.59000
23026,20160111,32.07000
23026,20160112,32.18000
23026,20160113,31.50000
23026,20160114,32.56000
23026,20160115,31.83000
23026,20160119,32.49000
23026,20160120,31.12000
23026,20160121,31.30000
23026,20160122,32.28000
23026,20160125,31.82000
23026,20160126,32.08000
23026,20160127,31.92000
23026,20160128,32.14000
23026,20160129,33.06000
23026,20160201,33.05000
23026,20160202,32.97000
23026,20160203,33.52000
23026,20160204,33.25000
23026,20160205,33.70000
23026,20160208,33.20000
23026,20160209,33.32000
23026,20160210,33.63000
23026,20160211,32.81000
23026,20160212,32.88000
23026,20160216,33.46000
23026,20160217,32.27000
23026,20160218,33.93000
23026,20160219,32.97000
23026,20160222,33.33000
23026,20160223,33.04000
23026,20160224,32.70000
23026,20160225,33.95000
23026,20160226,32.82000
23026,20160229,33.47000
23026,20160301,33.45000
23026,20160302,33.71000
23026,20160303,33.98000
23026,20160304,34.56000
23026,20160307,35.11000
23026,20160308,35.56000
23026,20160309,35.80000
23026,20160310,35.97000
23026,20160311,35.70000
23026,20160314,35.59000
23026,20160315,35.59000
23026,20160316,35.90000
23026,20160317,36.17000
23026,20160318,35.76000
23026,20160321,35.85000
23026,20160322,35.76000
23026,20160323,35.98000
23026,20160324,36.16000
23026,20160328,35.74000
23026,20160329,36.34000
23026,20160330,35.79000
23026,20160331,35.97000
23026,20160401,36.03000
23026,20160404,35.68000
23026,20160405,35.07000
23026,20160406,34.59000
23026,20160407,34.76000
23026,20160408,35.12000
23026,20160411,35.36000
23026,20160412,35.75000
23026,20160413,35.65000
23026,20160414,35.41000
23026,20160415,35.66000
23026,20160418,35.85000
23026,20160419,35.50000
23026,20160420,34.76000
23026,20160421,33.91000
23026,20160422,34.47000
23026,20160425,34.45000
23026,20160426,34.39000
23026,20160427,36.05000
23026,20160428,32.47000
23026,20160429,32.59000
23026,20160502,33.05000
23026,20160503,33.56000
23026,20160504,33.65000
23026,20160505,33.51000
23026,20160506,33.09000
23026,20160509,33.55000
23026,20160510,33.89000
23026,20160511,33.95000
23026,20160512,33.97000
23026,20160513,33.48000
23026,20160516,33.35000
23026,20160517,32.98000
23026,20160518,32.15000
23026,20160519,32.35000
23026,20160520,32.29000
23026,20160523,32.06000
23026,20160524,32.09000
23026,20160525,32.11000
23026,20160526,32.35000
23026,20160527,32.48000
23026,20160531,32.81000
23026,20160601,33.07000
23026,20160602,33.31000
23026,20160603,33.82000
23026,20160606,33.78000
23026,20160607,34.07000
23026,20160608,34.13000
23026,20160609,34.25000
23026,20160610,33.70000
23026,20160613,33.66000
23026,20160614,33.75000
23026,20160615,33.65000
23026,20160616,33.99000
23026,20160617,34.29000
23026,20160620,33.74000
23026,20160621,33.54000
23026,20160622,33.04000
23026,20160623,33.16000
23026,20160624,32.88000
23026,20160627,33.11000
23026,20160628,33.73000
23026,20160629,34.19000
23026,20160630,34.91000
23026,20160701,35.13000
23026,20160705,35.18000
23026,20160706,35.62000
23026,20160707,35.33000
23026,20160708,36.02000
23026,20160711,36.11000
23026,20160712,36.19000
23026,20160713,36.44000
23026,20160714,35.85000
23026,20160715,36.19000
23026,20160718,36.29000
23026,20160719,36.18000
23026,20160720,35.98000
23026,20160721,35.96000
23026,20160722,36.51000
23026,20160725,36.60000
23026,20160726,35.89000
23026,20160727,35.20000
23026,20160728,35.37000
23026,20160729,34.92000
23026,20160801,34.31000
23026,20160802,33.31000
23026,20160803,33.06000
23026,20160804,32.93000
23026,20160805,32.43000
23026,20160808,32.87000
23026,20160809,32.84000
23026,20160810,32.71000
23026,20160811,32.88000
23026,20160812,33.12000
23026,20160815,32.89000
23026,20160816,32.42000
23026,20160817,32.84000
23026,20160818,33.12000
23026,20160819,32.69000
23026,20160822,32.63000
23026,20160823,32.92000
23026,20160824,33.00000
23026,20160825,32.93000
23026,20160826,32.32000
23026,20160829,32.60000
23026,20160830,32.21000
23026,20160831,32.73000
23026,20160901,32.45000
23026,20160902,32.82000
23026,20160906,33.05000
23026,20160907,33.13000
23026,20160908,33.64000
23026,20160909,32.64000
23026,20160912,33.28000
23026,20160913,32.70000
23026,20160914,32.62000
23026,20160915,32.84000
23026,20160916,32.99000
23026,20160919,33.74000
23026,20160920,33.74000
23026,20160921,34.57000
23026,20160922,34.84000
23026,20160923,34.49000
23026,20160926,34.58000
23026,20160927,33.67000
23026,20160928,33.54000
23026,20160929,33.17000
23026,20160930,33.08000
23026,20161003,32.30000
23026,20161004,31.63000
23026,20161005,31.39000
23026,20161006,31.47000
23026,20161007,31.32000
