PERMNO,date,PRC
23026,20090609,37.77
23026,20090610,38.18
23026,20090611,39.09
23026,20090612,40.48
23026,20090615,39.41
23026,20090616,39.22
23026,20090617,38.67
23026,20090618,39.21
23026,20090619,38.58
23026,20090622,38.54
23026,20090623,38.03
23026,20090624,38.37
23026,20090625,39.49
23026,20090626,39.39
23026,20090629,39.52
23026,20090630,38.75
23026,20090701,39.33
23026,20090702,37.69
23026,20090706,38.08
23026,20090707,37.66
23026,20090708,37.19
23026,20090709,38.97
23026,20090710,39.02
23026,20090713,39.78
23026,20090714,40.26
23026,20090715,40.95
23026,20090716,40.8
23026,20090717,40.65
23026,20090720,40.92
23026,20090721,41.16
23026,20090722,40.73
23026,20090723,42.09
23026,20090724,42.82
23026,20090727,42.76
23026,20090728,41.66
23026,20090729,41.34
23026,20090730,41.6
23026,20090731,41.2
23026,20090803,41.9
23026,20090804,41.49
23026,20090805,41.37
23026,20090806,41.96
23026,20090807,42.87
23026,20090810,43.04
23026,20090811,42.98
23026,20090812,43.39
23026,20090813,43.6
23026,20090814,44.18
23026,20090817,43.53
23026,20090818,43.69
23026,20090819,43.98
23026,20090820,44.27
23026,20090821,45.38
23026,20090824,45.65
23026,20090825,45.29
23026,20090826,45.41
23026,20090827,45.61
23026,20090828,45.73
23026,20090831,45.13
23026,20090901,45.01
23026,20090902,44.71
23026,20090903,45.46
23026,20090904,45.87
23026,20090908,46.02
23026,20090909,46.33
23026,20090910,46.6
23026,20090911,45.91
23026,20090914,46.59
23026,20090915,46.83
23026,20090916,47.76
23026,20090917,46.8
23026,20090918,46.98
23026,20090921,47.05
23026,20090922,47.13
23026,20090923,46.86
23026,20090924,46.37
23026,20090925,45.67
23026,20090928,46.21
23026,20090929,46.15
23026,20090930,45.72
23026,20091001,44.72
23026,20091002,44.79
23026,20091005,45.33
23026,20091006,46.04
23026,20091007,45.25
23026,20091008,45.39
23026,20091009,45.81
23026,20091012,46.05
23026,20091013,46.38
23026,20091014,46.5
23026,20091015,47.16
23026,20091016,47.13
23026,20091019,47.34
23026,20091020,46.48
23026,20091021,46.46
23026,20091022,46.55
23026,20091023,45.93
23026,20091026,44.99
23026,20091027,43.99
23026,20091028,43.67
23026,20091029,44.36
23026,20091030,43.28
23026,20091102,42.45
23026,20091103,42.04
23026,20091104,42
23026,20091105,42.61
23026,20091106,42.39
23026,20091109,43.22
23026,20091110,43.23
23026,20091111,42.81
23026,20091112,41.64
23026,20091113,42.07
23026,20091116,42.57
23026,20091117,42.65
23026,20091118,42.68
23026,20091119,42.05
23026,20091120,41.95
23026,20091123,42.11
23026,20091124,42.4
23026,20091125,43.16
23026,20091127,42.61
23026,20091130,43.08
23026,20091201,43.45
23026,20091202,43.9
23026,20091203,44.92
23026,20091204,44.6
23026,20091207,44.9
23026,20091208,44.4
23026,20091209,44.81
23026,20091210,45.82
23026,20091211,46.69
23026,20091214,47.28
23026,20091215,47.24
23026,20091216,46.4
23026,20091217,46.77
23026,20091218,46.87
23026,20091221,47.18
23026,20091222,46.88
23026,20091223,47.33
23026,20091224,47.46
23026,20091228,47.31
23026,20091229,47.3
23026,20091230,47.49
23026,20091231,46.45
23026,20100104,46.77
23026,20100105,46.25
23026,20100106,46.75
23026,20100107,46.05
23026,20100108,45.81
23026,20100111,46.61
23026,20100112,46.68
23026,20100113,46.95
23026,20100114,46.87
23026,20100115,46.69
23026,20100119,47.03
23026,20100120,46.37
23026,20100121,45.14
23026,20100122,44.13
23026,20100125,44.39
23026,20100126,44.61
23026,20100127,44.22
23026,20100128,43.66
23026,20100129,43.62
23026,20100201,43.75
23026,20100202,44.1
23026,20100203,42.86
23026,20100204,41.92
23026,20100205,41.55
23026,20100208,40.99
23026,20100209,41.74
23026,20100210,41.46
23026,20100211,39.59
23026,20100212,39.19
23026,20100216,39.21
23026,20100217,38.57
23026,20100218,38.8
23026,20100219,39.7
23026,20100222,39.74
23026,20100223,39.21
23026,20100224,39.12
23026,20100225,39.07
23026,20100226,38.65
23026,20100301,39.07
23026,20100302,39.32
23026,20100303,38.92
23026,20100304,38.92
23026,20100305,39.61
23026,20100308,39.51
23026,20100309,39.46
23026,20100310,39.76
23026,20100311,39.73
23026,20100312,39.45
23026,20100315,39.69
23026,20100316,39.85
23026,20100317,39.99
23026,20100318,39.59
23026,20100319,39.78
23026,20100322,39.88
23026,20100323,40.44
23026,20100324,40.27
23026,20100325,39.01
23026,20100326,38.79
23026,20100329,38.99
23026,20100330,38.88
23026,20100331,39.09
23026,20100401,39.46
23026,20100405,39.52
23026,20100406,39.87
23026,20100407,39.52
23026,20100408,39.45
23026,20100409,39.57
23026,20100412,39.64
23026,20100413,39.25
23026,20100414,38.85
23026,20100415,38.59
23026,20100416,37.85
23026,20100419,37.54
23026,20100420,37.8
23026,20100421,37.68
23026,20100422,37.34
23026,20100423,37.51
23026,20100426,37.32
23026,20100427,36.9
23026,20100428,37.46
23026,20100429,37.4
23026,20100430,37.87
23026,20100503,37.85
23026,20100504,37.07
23026,20100505,35.72
23026,20100506,34.87
23026,20100507,35.06
23026,20100510,35.93
23026,20100511,35.87
23026,20100512,36.44
23026,20100513,36.76
23026,20100514,36.74
23026,20100517,36.55
23026,20100518,35.92
23026,20100519,35.73
23026,20100520,34.71
23026,20100521,34.88
23026,20100524,34.65
23026,20100525,34.38
23026,20100526,34.43
23026,20100527,35.24
23026,20100528,35.21
23026,20100601,34.03
23026,20100602,34.82
23026,20100603,35.57
23026,20100604,35.22
23026,20100607,36.16
23026,20100608,36.47
23026,20100609,36.12
23026,20100610,37
23026,20100611,36.88
23026,20100614,37.18
23026,20100615,37.87
23026,20100616,37.93
23026,20100617,38.54
23026,20100618,38.47
23026,20100621,37.75
23026,20100622,36.41
23026,20100623,36.1
23026,20100624,36.07
23026,20100625,36.01
23026,20100628,36.27
23026,20100629,35.47
23026,20100630,35.23
23026,20100701,34.96
23026,20100702,34.6
23026,20100706,34.98
23026,20100707,36.03
23026,20100708,36.41
23026,20100709,37.01
23026,20100712,37.26
23026,20100713,37.47
23026,20100714,37.52
23026,20100715,37.57
23026,20100716,37.11
23026,20100719,37.65
23026,20100720,37.94
23026,20100721,37.85
23026,20100722,38.43
23026,20100723,37.84
23026,20100726,37.87
23026,20100727,38.81
23026,20100728,38.73
23026,20100729,38.08
23026,20100730,37.7
23026,20100802,38.44
23026,20100803,38.6
23026,20100804,37.85
23026,20100805,37.71
23026,20100806,37.52
23026,20100809,37.47
23026,20100810,37.33
23026,20100811,36.3
23026,20100812,35.77
23026,20100813,36.24
23026,20100816,36.49
23026,20100817,37.06
23026,20100818,36.87
23026,20100819,36.17
23026,20100820,35.84
23026,20100823,36.08
23026,20100824,35.95
23026,20100825,35.89
23026,20100826,35.82
23026,20100827,36.66
23026,20100830,36.33
23026,20100831,36.53
23026,20100901,37.45
23026,20100902,37.46
23026,20100903,37.78
23026,20100907,37.43
23026,20100908,37.37
23026,20100909,37.6
23026,20100910,37.4
23026,20100913,37.34
23026,20100914,36.71
23026,20100915,36.53
23026,20100916,36.24
23026,20100917,36.31
23026,20100920,36.72
23026,20100921,36.42
23026,20100922,37.07
23026,20100923,37.39
23026,20100924,38.1
23026,20100927,38.4
23026,20100928,38.34
23026,20100929,38.54
23026,20100930,38.54
23026,20101001,38.89
23026,20101004,38.57
23026,20101005,38.82
23026,20101006,38.62
23026,20101007,38.46
23026,20101008,38.47
23026,20101011,38.44
23026,20101012,38.35
23026,20101013,38.89
23026,20101014,38.65
23026,20101015,38.93
23026,20101018,39.43
23026,20101019,39.43
23026,20101020,39.67
23026,20101021,39.33
23026,20101022,37.52
23026,20101025,37.13
23026,20101026,36.45
23026,20101027,36.26
23026,20101028,36.17
23026,20101029,36.32
23026,20101101,36.07
23026,20101102,36.85
23026,20101103,35.87
23026,20101104,35.95
23026,20101105,35.89
23026,20101108,36.05
23026,20101109,36.13
23026,20101110,35.66
23026,20101111,35.7
23026,20101112,35.37
23026,20101115,35.49
23026,20101116,35.17
23026,20101117,35.7
23026,20101118,36.03
23026,20101119,36.25
23026,20101122,35.95
23026,20101123,35.4
23026,20101124,35.35
23026,20101126,35.23
23026,20101129,35.36
23026,20101130,35.11
23026,20101201,35.2
23026,20101202,35.66
23026,20101203,35.63
23026,20101206,35.45
23026,20101207,35.56
23026,20101208,35.65
23026,20101209,35.6
23026,20101210,35.65
23026,20101213,35.73
23026,20101214,36.01
23026,20101215,35.84
23026,20101216,36.02
23026,20101217,36.28
23026,20101220,36.5
23026,20101221,36.63
23026,20101222,36.86
23026,20101223,37.04
23026,20101227,37.25
23026,20101228,37.37
23026,20101229,37.3
23026,20101230,37.25
23026,20101231,37.02
38703,20070103,35.74
38703,20070104,35.8
38703,20070105,35.6
38703,20070108,35.5
38703,20070109,35.59
38703,20070110,35.48
38703,20070111,35.54
38703,20070112,35.51
38703,20070116,36.23
38703,20070117,36.27
38703,20070118,36.2
38703,20070119,36.04
38703,20070122,35.75
38703,20070123,36.01
38703,20070124,36.56
38703,20070125,36.08
38703,20070126,36.03
38703,20070129,35.95
38703,20070130,35.9
38703,20070131,35.92
38703,20070201,35.87
38703,20070202,35.86
38703,20070205,35.69
38703,20070206,35.9
38703,20070207,35.88
38703,20070208,35.56
38703,20070209,35.36
38703,20070212,35.6
38703,20070213,35.87
38703,20070214,36.01
38703,20070215,36.01
38703,20070216,35.76
38703,20070220,35.94
38703,20070221,36.18
38703,20070222,36.21
38703,20070223,35.63
38703,20070226,35.67
38703,20070227,34.39
38703,20070228,34.7
38703,20070301,34.66
38703,20070302,34.44
38703,20070305,34.03
38703,20070306,34.66
38703,20070307,34.32
38703,20070308,34.51
38703,20070309,34.5
38703,20070312,34.53
38703,20070313,33.47
38703,20070314,33.65
38703,20070315,34.1
38703,20070316,33.95
38703,20070319,34.25
38703,20070320,34.61
38703,20070321,35.48
38703,20070322,34.99
38703,20070323,34.96
38703,20070326,34.68
38703,20070327,34.4
38703,20070328,34.14
38703,20070329,34.54
38703,20070330,34.43
38703,20070402,34.01
38703,20070403,34.51
38703,20070404,34.34
38703,20070405,34.44
38703,20070409,34.37
38703,20070410,34.41
38703,20070411,34.17
38703,20070412,34.34
38703,20070413,34.63
38703,20070416,35.51
38703,20070417,35.25
38703,20070418,35.95
38703,20070419,36.14
38703,20070420,36.3
38703,20070423,36.02
38703,20070424,35.78
38703,20070425,36.28
38703,20070426,36.07
38703,20070427,35.94
38703,20070430,35.89
38703,20070501,36.04
38703,20070502,35.69
38703,20070503,35.84
38703,20070504,35.92
38703,20070507,36.07
38703,20070508,35.81
38703,20070509,36.11
38703,20070510,35.4
38703,20070511,35.52
38703,20070514,35.3
38703,20070515,35.41
38703,20070516,36.22
38703,20070517,36.24
38703,20070518,36.42
38703,20070521,36.31
38703,20070522,36
38703,20070523,36.09
38703,20070524,36.04
38703,20070525,36.13
38703,20070529,36.15
38703,20070530,36.23
38703,20070531,36.09
38703,20070601,36.4
38703,20070604,36.2
38703,20070605,35.91
38703,20070606,35.59
38703,20070607,35.06
38703,20070608,35.34
38703,20070611,35.48
38703,20070612,35.18
38703,20070613,35.94
38703,20070614,35.89
38703,20070615,35.97
38703,20070618,36.14
38703,20070619,36.38
38703,20070620,35.68
38703,20070621,35.63
38703,20070622,35.02
38703,20070625,35.08
38703,20070626,35.06
38703,20070627,35.33
38703,20070628,35.28
38703,20070629,35.17
38703,20070702,35.51
38703,20070703,35.68
38703,20070705,35.32
38703,20070706,35.33
38703,20070709,35.12
38703,20070710,34.44
38703,20070711,34.92
38703,20070712,35.44
38703,20070713,35.54
38703,20070716,35.45
38703,20070717,35.59
38703,20070718,35.39
38703,20070719,35.54
38703,20070720,34.72
38703,20070723,34.85
38703,20070724,33.93
38703,20070725,34.57
38703,20070726,33.65
38703,20070727,33.56
38703,20070730,34.61
38703,20070731,33.77
38703,20070801,34.48
38703,20070802,34.42
38703,20070803,32.81
38703,20070806,34.76
38703,20070807,34.89
38703,20070808,34.99
38703,20070809,34.16
38703,20070810,34.4
38703,20070813,33.9
38703,20070814,33.66
38703,20070815,33.57
38703,20070816,35.4
38703,20070817,37.24
38703,20070820,37.1
38703,20070821,37.37
38703,20070822,36.7
38703,20070823,36.45
38703,20070824,36.57
38703,20070827,36.13
38703,20070828,35.2
38703,20070829,35.98
38703,20070830,35.74
38703,20070831,36.54
38703,20070904,36.59
38703,20070905,35.89
38703,20070906,35.65
38703,20070907,35.2
38703,20070910,35.14
38703,20070911,36.12
38703,20070912,35.68
38703,20070913,35.81
38703,20070914,35.66
38703,20070917,35.66
38703,20070918,37.19
38703,20070919,37.3
38703,20070920,36.55
38703,20070921,36.24
38703,20070924,35.96
38703,20070925,36.07
38703,20070926,35.85
38703,20070927,36.02
38703,20070928,35.62
38703,20071001,36.65
38703,20071002,36.63
38703,20071003,37
38703,20071004,37.27
38703,20071005,37.47
38703,20071008,36.96
38703,20071009,37.12
38703,20071010,36.62
38703,20071011,36.32
38703,20071012,36.04
38703,20071015,35.95
38703,20071016,34.55
38703,20071017,34.27
38703,20071018,33.5
38703,20071019,32.86
38703,20071022,33.82
38703,20071023,33.76
38703,20071024,34.04
38703,20071025,33.81
38703,20071026,34.55
38703,20071029,34.13
38703,20071030,34
38703,20071031,34.01
38703,20071101,32.11
38703,20071102,32.31
38703,20071105,31.93
38703,20071106,32.95
38703,20071107,30.76
38703,20071108,31.48
38703,20071109,31.66
38703,20071112,32.35
38703,20071113,33.89
38703,20071114,33.25
38703,20071115,31.97
38703,20071116,31.14
38703,20071119,30.53
38703,20071120,30.42
38703,20071121,29.92
38703,20071123,30.84
38703,20071126,29.49
38703,20071127,29.83
38703,20071128,30.72
38703,20071129,30.54
38703,20071130,32.43
38703,20071203,31.84
38703,20071204,31.76
38703,20071205,32.4
38703,20071206,32.59
38703,20071207,31.71
38703,20071210,32.64
38703,20071211,30.77
38703,20071212,30.67
38703,20071213,30.56
38703,20071214,30.07
38703,20071217,30.07
38703,20071218,30.32
38703,20071219,30.62
38703,20071220,30.37
38703,20071221,30.37
38703,20071224,31.2
38703,20071226,31.26
38703,20071227,30.3
38703,20071228,30.09
38703,20071231,30.19
38703,20080102,29.1
38703,20080103,28.52
38703,20080104,27.49
38703,20080107,27.68
38703,20080108,26.5
38703,20080109,27.04
38703,20080110,27.91
38703,20080111,28.2
38703,20080114,28.21
38703,20080115,26.49
38703,20080116,27.37
38703,20080117,26.13
38703,20080118,25.48
38703,20080122,26.95
38703,20080123,29.38
38703,20080124,31.16
38703,20080125,30.66
38703,20080128,31.8
38703,20080129,32.6
38703,20080130,32.76
38703,20080131,34.08
38703,20080201,33.65
38703,20080204,31.39
38703,20080205,30.47
38703,20080206,30.08
38703,20080207,30.46
38703,20080208,29.48
38703,20080211,29.54
38703,20080212,29.92
38703,20080213,30.47
38703,20080214,29.59
38703,20080215,29.69
38703,20080219,29.86
38703,20080220,30.65
38703,20080221,30.74
38703,20080222,31.44
38703,20080225,31.69
38703,20080226,31.4
38703,20080227,31.74
38703,20080228,30.56
38703,20080229,29.23
38703,20080303,28.87
38703,20080304,28.83
38703,20080305,28.98
38703,20080306,27.83
38703,20080307,28.11
38703,20080310,27.89
38703,20080311,30.82
38703,20080312,29.54
38703,20080313,29.48
38703,20080314,28.45
38703,20080317,28.78
38703,20080318,31.54
38703,20080319,30.58
38703,20080320,32.55
38703,20080324,32.09
38703,20080325,32.06
38703,20080326,30.81
38703,20080327,30.26
38703,20080328,29.35
38703,20080331,29.1
38703,20080401,31.49
38703,20080402,30.53
38703,20080403,30.79
38703,20080404,30.93
38703,20080407,30.79
38703,20080408,29.93
38703,20080409,29.45
38703,20080410,28.52
38703,20080411,27.97
38703,20080414,27.2
38703,20080415,27.81
38703,20080416,29.01
38703,20080417,29.71
38703,20080418,30.4
38703,20080421,29.27
38703,20080422,29.38
38703,20080423,28.92
38703,20080424,29.85
38703,20080425,30.59
38703,20080428,30.34
38703,20080429,29.88
38703,20080430,29.75
38703,20080501,31.18
38703,20080502,31.14
38703,20080505,31.15
38703,20080506,31.27
38703,20080507,29.9
38703,20080508,29.38
38703,20080509,29.33
38703,20080512,29.76
38703,20080513,28.97
38703,20080514,28.91
38703,20080515,29.6
38703,20080516,28.95
38703,20080519,28.48
38703,20080520,28.05
38703,20080521,27.7
38703,20080522,27.91
38703,20080523,27.68
38703,20080527,27.56
38703,20080528,27.47
38703,20080529,27.98
38703,20080530,27.57
38703,20080602,27.11
38703,20080603,26.78
38703,20080604,26.64
38703,20080605,27.2
38703,20080606,25.42
38703,20080609,25.27
38703,20080610,25.91
38703,20080611,25.55
38703,20080612,26.02
38703,20080613,26.08
38703,20080616,26.38
38703,20080617,25.4
38703,20080618,25.43
38703,20080619,25.63
38703,20080620,24.5
38703,20080623,24.26
38703,20080624,25.2
38703,20080625,25.4
38703,20080626,24.07
38703,20080627,24.03
38703,20080630,23.75
38703,20080701,24.12
38703,20080702,23.59
38703,20080703,23.92
38703,20080707,23.52
38703,20080708,24.67
38703,20080709,23.71
38703,20080710,23.61
38703,20080711,23
38703,20080714,21.57
38703,20080715,20.51
38703,20080716,27.23
38703,20080717,27.83
38703,20080718,27.86
38703,20080721,27.54
38703,20080722,30.43
38703,20080723,30.45
38703,20080724,29.15
38703,20080725,29.09
38703,20080728,27.93
38703,20080729,30.46
38703,20080730,31.2
38703,20080731,30.27
38703,20080801,30.5
38703,20080804,30.18
38703,20080805,31.54
38703,20080806,30.31
38703,20080807,29.01
38703,20080808,30.17
38703,20080811,31.61
38703,20080812,30.38
38703,20080813,29.29
38703,20080814,30.17
38703,20080815,29.76
38703,20080818,28.8
38703,20080819,27.79
38703,20080820,28.92
38703,20080821,28.44
38703,20080822,29.36
38703,20080825,28.67
38703,20080826,28.69
38703,20080827,28.91
38703,20080828,30.43
38703,20080829,30.27
38703,20080902,31.21
38703,20080903,31.01
38703,20080904,29.67
38703,20080905,31.2
38703,20080908,33.56
38703,20080909,31.17
38703,20080910,31.7
38703,20080911,33.85
38703,20080912,34.29
38703,20080915,31
38703,20080916,34.93
38703,20080917,33.43
38703,20080918,37
38703,20080919,39.8
38703,20080922,35.18
38703,20080923,34.17
38703,20080924,34.27
38703,20080925,34.12
38703,20080926,37.31
38703,20080929,33.25
38703,20080930,37.53
38703,20081001,36.7
38703,20081002,35.16
38703,20081003,34.56
38703,20081006,33.64
38703,20081007,30.6
38703,20081008,31.9
38703,20081009,27.25
38703,20081010,28.31
38703,20081013,30.4
38703,20081014,33.52
38703,20081015,33.35
38703,20081016,33.9
38703,20081017,32.06
38703,20081020,32.23
38703,20081021,32.64
38703,20081022,31.3
38703,20081023,31.33
38703,20081024,30.91
38703,20081027,30.83
38703,20081028,34.46
38703,20081029,32.11
38703,20081030,31.84
38703,20081031,34.05
38703,20081103,33.8
38703,20081104,35.11
38703,20081105,31.68
38703,20081106,28.77
38703,20081107,29.5
38703,20081110,28.62
38703,20081111,28.83
38703,20081112,27.3
38703,20081113,29.09
38703,20081114,28.73
38703,20081117,27.83
38703,20081118,27.2
38703,20081119,24.4
38703,20081120,22.53
38703,20081121,21.76
38703,20081124,26.02
38703,20081125,26.95
38703,20081126,28.65
38703,20081128,28.89
38703,20081201,23.41
38703,20081202,25.89
38703,20081203,28.1
38703,20081204,27.55
38703,20081205,29.94
38703,20081208,32.66
38703,20081209,30.5
38703,20081210,29.19
38703,20081211,25.9
38703,20081212,26.72
38703,20081215,26.07
38703,20081216,29.78
38703,20081217,29.98
38703,20081218,29.65
38703,20081219,29.36
38703,20081222,27.42
38703,20081223,26.99
38703,20081224,27.48
38703,20081226,27.51
38703,20081229,27.83
38703,20081230,28.8
38703,20081231,29.48
38703,20090102,30
38703,20090105,28.06
38703,20090106,27.54
38703,20090107,25.87
38703,20090108,25.72
38703,20090109,25.14
38703,20090112,23.8
38703,20090113,24.38
38703,20090114,23.07
38703,20090115,20.16
38703,20090116,18.68
38703,20090120,14.23
38703,20090121,16.65
38703,20090122,15.79
38703,20090123,15.87
38703,20090126,15.48
38703,20090127,16.19
38703,20090128,21.19
38703,20090129,18.78
38703,20090130,18.9
38703,20090202,19.23
38703,20090203,18.53
38703,20090204,17.45
38703,20090205,16.27
38703,20090206,19.14
38703,20090209,19.06
38703,20090210,16.35
38703,20090211,17.5
38703,20090212,16.8
38703,20090213,15.76
38703,20090217,13.69
38703,20090218,13.05
38703,20090219,12.01
38703,20090220,10.91
38703,20090223,11.03
38703,20090224,13.05
38703,20090225,13.44
38703,20090226,14.4
38703,20090227,12.1
38703,20090302,10.84
38703,20090303,10.67
38703,20090304,9.66
38703,20090305,8.12
38703,20090306,8.61
38703,20090309,9.97
38703,20090310,11.81
38703,20090311,11.88
38703,20090312,13.95
38703,20090313,13.94
38703,20090316,13.7
38703,20090317,14.66
38703,20090318,17.22
38703,20090319,15.42
38703,20090320,13.99
38703,20090323,17.33
38703,20090324,15.5
38703,20090325,16.42
38703,20090326,15.95
38703,20090327,15.59
38703,20090330,13.37
38703,20090331,14.24
38703,20090401,14.48
38703,20090402,15.33
38703,20090403,16.34
38703,20090406,15.25
38703,20090407,14.85
38703,20090408,14.89
38703,20090409,19.61
38703,20090413,19.67
38703,20090414,18.27
38703,20090415,19.55
38703,20090416,19.45
38703,20090417,20.26
38703,20090420,17
38703,20090421,18.81
38703,20090422,18.18
38703,20090423,20.09
38703,20090424,21.4
38703,20090427,20.3
38703,20090428,19.48
38703,20090429,19.97
38703,20090430,20.01
38703,20090501,19.61
38703,20090504,24.25
38703,20090505,23.27
38703,20090506,26.84
38703,20090507,24.76
38703,20090508,28.18
38703,20090511,26.53
38703,20090512,25.7
38703,20090513,24.2
38703,20090514,25.69
38703,20090515,24.87
38703,20090518,26.93
38703,20090519,25.45
38703,20090520,24.46
38703,20090521,25.04
38703,20090522,24.31
38703,20090526,25.65
38703,20090527,24.08
38703,20090528,24.77
38703,20090529,25.5
38703,20090601,25.43
38703,20090602,24.39
38703,20090603,24.13
38703,20090604,25.1
38703,20090605,24.72
38703,20090608,25.39
38703,20090609,25.66
38703,20090610,24.91
38703,20090611,25.02
38703,20090612,25.48
38703,20090615,24.71
38703,20090616,24.4
38703,20090617,23.09
38703,20090618,23.7
38703,20090619,24.19
38703,20090622,22.51
38703,20090623,22.91
38703,20090624,23.17
38703,20090625,23.8
38703,20090626,23.87
38703,20090629,24.53
38703,20090630,24.26
38703,20090701,24.14
38703,20090702,23.08
38703,20090706,23.1
38703,20090707,23.33
38703,20090708,22.91
38703,20090709,23.28
38703,20090710,22.87
38703,20090713,24.8
38703,20090714,24.4
38703,20090715,25.3
38703,20090716,25.05
38703,20090717,25
38703,20090720,25.52
38703,20090721,25.35
38703,20090722,24.45
38703,20090723,24.26
38703,20090724,23.47
38703,20090727,24.22
38703,20090728,24.52
38703,20090729,24.38
38703,20090730,24.87
38703,20090731,24.46
38703,20090803,25.8
38703,20090804,26.55
38703,20090805,28.02
38703,20090806,27.97
38703,20090807,28.76
38703,20090810,28.64
38703,20090811,26.89
38703,20090812,27.17
38703,20090813,27.88
38703,20090814,27.73
38703,20090817,26.3
38703,20090818,26.34
38703,20090819,26.61
38703,20090820,27.48
38703,20090821,27.94
38703,20090824,27.32
38703,20090825,27.33
38703,20090826,27.62
38703,20090827,27.74
38703,20090828,27.3
38703,20090831,27.52
38703,20090901,26.21
38703,20090902,26.09
38703,20090903,26.91
38703,20090904,26.91
38703,20090908,26.98
38703,20090909,27.68
38703,20090910,27.86
38703,20090911,27.43
38703,20090914,27.92
38703,20090915,28.58
38703,20090916,29.41
38703,20090917,28.78
38703,20090918,28.49
38703,20090921,28.29
38703,20090922,29.39
38703,20090923,28.76
38703,20090924,28.45
38703,20090925,28.19
38703,20090928,28.9
38703,20090929,28.35
38703,20090930,28.18
38703,20091001,26.6
38703,20091002,26.28
38703,20091005,28.09
38703,20091006,28.66
38703,20091007,29.26
38703,20091008,29.05
38703,20091009,29.21
38703,20091012,30.28
38703,20091013,30.06
38703,20091014,31.34
38703,20091015,31.38
38703,20091016,30.02
38703,20091019,30.07
38703,20091020,30.46
38703,20091021,28.9
38703,20091022,30.17
38703,20091023,29.32
38703,20091026,28.45
38703,20091027,28.39
38703,20091028,27.46
38703,20091029,28.57
38703,20091030,27.52
38703,20091102,27.61
38703,20091103,27.74
38703,20091104,26.82
38703,20091105,27.29
38703,20091106,27.12
38703,20091109,28.4
38703,20091110,28.1
38703,20091111,28.8
38703,20091112,28.22
38703,20091113,27.68
38703,20091116,28.21
38703,20091117,28.37
38703,20091118,28.86
38703,20091119,28.32
38703,20091120,27.87
38703,20091123,28.07
38703,20091124,27.86
38703,20091125,27.83
38703,20091127,27.14
38703,20091130,28.04
38703,20091201,27.99
38703,20091202,27.45
38703,20091203,26.49
38703,20091204,26.96
38703,20091207,26.36
38703,20091208,26.03
38703,20091209,25.96
38703,20091210,25.32
38703,20091211,25.41
38703,20091214,25.49
38703,20091215,25.66
38703,20091216,25.84
38703,20091217,26.07
38703,20091218,26.78
38703,20091221,27.34
38703,20091222,27.16
38703,20091223,26.85
38703,20091224,27.09
38703,20091228,26.75
38703,20091229,26.68
38703,20091230,26.82
38703,20091231,26.99
38703,20100104,27.32
38703,20100105,28.07
38703,20100106,28.11
38703,20100107,29.13
38703,20100108,28.86
38703,20100111,28.8
38703,20100112,28.08
38703,20100113,28.58
38703,20100114,28.99
38703,20100115,28.08
38703,20100119,28.28
38703,20100120,27.82
38703,20100121,28
38703,20100122,27.26
38703,20100125,27.66
38703,20100126,26.99
38703,20100127,28.2
38703,20100128,28.45
38703,20100129,28.43
38703,20100201,28.93
38703,20100202,28.79
38703,20100203,28.14
38703,20100204,27.06
38703,20100205,27.42
38703,20100208,26.43
38703,20100209,26.71
38703,20100210,27.18
38703,20100211,27.08
38703,20100212,26.88
38703,20100216,27.39
38703,20100217,27.33
38703,20100218,27.34
38703,20100219,27.37
38703,20100222,28.01
38703,20100223,27.29
38703,20100224,27.66
38703,20100225,27.44
38703,20100226,27.34
38703,20100301,27.35
38703,20100302,27.87
38703,20100303,28.2
38703,20100304,28.43
38703,20100305,29.15
38703,20100308,28.89
38703,20100309,28.98
38703,20100310,29.57
38703,20100311,29.76
38703,20100312,29.63
38703,20100315,29.89
38703,20100316,30.28
38703,20100317,30.55
38703,20100318,30.29
38703,20100319,30.38
38703,20100322,30.41
38703,20100323,31.08
38703,20100324,30.86
38703,20100325,31.06
38703,20100326,31.22
38703,20100329,31.1
38703,20100330,30.84
38703,20100331,31.12
38703,20100401,31.37
38703,20100405,31.51
38703,20100406,32.28
38703,20100407,31.99
38703,20100408,32.23
38703,20100409,32.3
38703,20100412,32.42
38703,20100413,32.15
38703,20100414,33.28
38703,20100415,33.51
38703,20100416,32.56
38703,20100419,33.02
38703,20100420,33.69
38703,20100421,33.01
38703,20100422,33.58
38703,20100423,33.48
38703,20100426,32.72
38703,20100427,31.72
38703,20100428,32.45
38703,20100429,33.23
38703,20100430,33.11
38703,20100503,33.88
38703,20100504,32.94
38703,20100505,32.66
38703,20100506,31.18
38703,20100507,30.82
38703,20100510,32.97
38703,20100511,32.91
38703,20100512,33.66
38703,20100513,33.08
38703,20100514,32.04
38703,20100517,31.97
38703,20100518,30.59
38703,20100519,30.08
38703,20100520,28.69
38703,20100521,30.11
38703,20100524,28.71
38703,20100525,28.9
38703,20100526,28.04
38703,20100527,29.41
38703,20100528,28.69
38703,20100601,28.23
38703,20100602,29.18
38703,20100603,28.86
38703,20100604,27.78
38703,20100607,27.29
38703,20100608,27.76
38703,20100609,27.03
38703,20100610,28.13
38703,20100611,27.84
38703,20100614,27.4
38703,20100615,27.91
38703,20100616,28.12
38703,20100617,27.93
38703,20100618,28.07
38703,20100621,27.94
38703,20100622,27.46
38703,20100623,27.32
38703,20100624,26.86
38703,20100625,27.05
